"","id","l3","rooms","bathrooms","surface_total","surface_covered","price","property_type"
"4593","zThivqHCwNbyv91M9ZFlgA==","San Nicolás",4,1,67,67,160000,"Departamento"
"4594","nXZ3SpLbZhwEC1rEj8GmLw==","San Nicolás",4,1,72,72,129000,"Departamento"
"4595","BBK4rn4Q3a8QXJ1SB0iXmQ==","Villa Crespo",4,1,100,100,240000,"Departamento"
"4596","WhbY3wIj710CVUaLJUG6xg==","Villa Crespo",4,1,78,68,178000,"Departamento"
"4597","wcNZGV17UoyswtF0kKNfOA==","Villa Devoto",4,2,180,150,600000,"Departamento"
"4598","AK8HD2TQqp+DIlL6uYqf4Q==","Parque Centenario",4,3,102,94,287000,"Departamento"
"4599","97kQGJ1j6JKIwq5KNg2Gsw==","Parque Centenario",4,2,116,106,260000,"Departamento"
"4600","gdHsnuIdQku8cKGT9P7jBA==","Parque Centenario",4,3,101,101,250000,"Departamento"
"4601","EN8S2cbei2JvRoIyddS1hA==","Parque Centenario",4,2,84,84,225000,"Departamento"
"4602","jXqPk4E2rGdvKhJJ1pbZiQ==","Parque Centenario",4,1,100,100,240000,"Departamento"
"4603","OknjceBbLluIV0/in5JyEg==","Boedo",5,2,130,130,350000,"PH"
"4604","Wf/b7cuhr4KzKE9Lmu4dYw==","Balvanera",5,2,130,130,350000,"PH"
"4605","9g7uU7azLt/zcahZG+uFEA==","Villa Crespo",5,2,149,149,270000,"PH"
"4606","Ju+CAhe/Uh9sdqfIkbMxNg==","Monte Castro",5,3,285,240,570000,"Casa"
"4607","xL1EGYH+CWPdbmDh968TCQ==","Almagro",5,4,200,178,351000,"Departamento"
"4608","w7HBd89XoORPfrxxNvo4PA==","Belgrano",5,2,99,88,220000,"Departamento"
"4609","w7GP4lwzQYz/ejhfD2Ytkw==","Belgrano",5,2,202,188,920000,"Departamento"
"4610","o3prmg+tdKpYPBktDqPvVA==","Congreso",5,2,179,161,365000,"Departamento"
"4611","2ZnRC+PaHAyo3KhOH+v/qw==","Recoleta",5,3,145,130,385000,"Departamento"
"4612","GEh5/llA2OFDDnaiB87XmA==","Recoleta",5,1,118,108,300000,"Departamento"
"4613","d+9BYTgCleavGDTQl5N7bQ==","Parque Centenario",5,4,200,178,351000,"Departamento"
"4614","eQz/3vbxCy64TVslSi8MLg==","Almagro",6,2,160,160,265000,"PH"
"4615","mhUxIJNY2b7k0e261S5Lzw==","Almagro",6,4,189,189,315000,"Departamento"
"4616","0Q2zburZa0q6qPL5NpGPBw==","Abasto",1,1,43,39,94000,"Departamento"
"4617","wzz4m+fS/Zh9jqwnXt0btw==","Retiro",1,1,35,33,155000,"Departamento"
"4618","yuMsjFEOWeqOWEjnxdTI5Q==","Almagro",1,1,35,28,110900,"Departamento"
"4619","VQQys5YQe/iWk0HZxCABzg==","Almagro",1,1,43,39,94000,"Departamento"
"4620","Eb3+hoQMNf7v3oEQeuiOzg==","Palermo",1,1,39,36,91000,"Departamento"
"4621","Dya2eKY8bLtT6FBg69TQLw==","Palermo",1,1,38,33,110000,"Departamento"
"4622","b1Uv8dAcan+aV/9UjI6E7g==","Palermo",1,1,34,29,120000,"Departamento"
"4623","IyB2uWAhpI3Iazz1tHMi3Q==","Palermo",1,1,45,35,152000,"Departamento"
"4624","5/O/y+gy9h6t+vhfLlGdIA==","Palermo",1,1,45,35,270000,"Departamento"
"4625","v7uVizvQePVInAJl+xt9eg==","Palermo",1,1,37,33,100000,"Departamento"
"4626","Me1wLEZ9BXtKGY3abhv8Rg==","Palermo",1,1,34,29,120000,"Departamento"
"4627","qvcCksgTbsfJsyi7ljM/2g==","Palermo",1,1,33,33,127000,"Departamento"
"4628","KJhn4/ZeVYzLSZNV8Nepqg==","Palermo",1,1,30,30,122000,"Departamento"
"4629","obclCRWNo1MNXce+YyCbug==","Congreso",1,1,35,35,76000,"Departamento"
"4630","wZWmJlmYyqwxX7SBXb/9nA==","Recoleta",1,1,36,36,129000,"Departamento"
"4631","7Xwcg1YPDaf02Zx/mxrS7A==","Saavedra",1,1,36,33,108000,"Departamento"
"4632","QRaYOZvwO5xekmzalc4gXw==","Caballito",1,1,44,40,116000,"Departamento"
"4633","rJ3HrE7RZDyBqLxvcRrAuw==","Caballito",1,1,34,34,87000,"Departamento"
"4634","nYQcEEUTp92cVKYt2egQEw==","Chacarita",1,1,38,34,99500,"Departamento"
"4635","wOO0A02gpYFTHtoFFmF9hQ==","Mataderos",1,1,38,35,97625,"Departamento"
"4636","/Axx4SNxygUO+PATpzG0mw==","Mataderos",1,1,47,43,118635,"Departamento"
"4637","in9Lx1hCmU9MMb7D6OXN/Q==","Monserrat",1,1,38,38,98000,"Departamento"
"4638","n4ZGrn4qGN9LjYFfTlycXA==","Monserrat",1,1,33,33,82500,"Departamento"
"4639","Un5VU4iFo6rJCAaF3WEsRg==","San Telmo",1,1,47,47,270000,"Departamento"
"4640","VDCRW4s5yWnDMEPBeBDUWQ==","Versalles",1,1,38,31,95000,"Departamento"
"4641","s0XabPvhGsGIsqdGYaRVYw==","Monte Castro",1,1,44,38,118000,"Departamento"
"4642","eU2k+oZdQexigLF8cqr+mA==","Villa Crespo",1,1,40,35,110000,"Departamento"
"4643","kz4uIJd3HJLLkMuQ+YBMBw==","Villa General Mitre",1,1,38,36,91000,"Departamento"
"4644","gUUc/8uRAYaLPjeeESU1kw==","Belgrano",2,1,60,50,169000,"PH"
"4645","QZOsRXor8YAALx+cxxkj2g==","Barrio Norte",2,2,58,58,142000,"PH"
"4646","iqlZkCgWicrqaM3HBKmXQw==","Parque Avellaneda",2,1,57,44,82000,"PH"
"4647","H7w8n/SoqKHWdxoHEVOwwg==","Once",2,1,47,47,132000,"Departamento"
"4648","QYLv6zUvn5U4tB6+eJ9OlQ==","Flores",2,1,38,38,69500,"Departamento"
"4649","qxlcQ/rt6vanJp2aQvRdyQ==","Nuñez",2,1,35,35,126000,"Departamento"
"4650","JjGlSb5jBwr/pJJryvE6Zg==","Nuñez",2,1,52,44,195000,"Departamento"
"4651","zPyf9FuM2zH0GI8wXI8AsQ==","Nuñez",2,1,70,64,210000,"Departamento"
"4652","E8XDBSkvj8K7tO4yAbh2zg==","Nuñez",2,1,62,38,150000,"Departamento"
"4653","KH7/Jjd1PjDfWd+xAKpDBg==","Nuñez",2,1,52,46,145000,"Departamento"
"4654","hCjxxSoKDryCzYI9RUAjnQ==","Almagro",2,1,57,51,150000,"Departamento"
"4655","2Ku7ldGlb3qsY8/+5YoN2Q==","Almagro",2,1,55,50,124000,"Departamento"
"4656","GmYQdj+pb0RAaT3uLeds6w==","Almagro",2,1,40,40,105000,"Departamento"
"4657","Ls/KwvbcHV7qwuxHoEGgYg==","Almagro",2,1,66,54,202900,"Departamento"
"4658","FNJesfRt4qEoh5g0dRdQTg==","Palermo",2,1,39,34,115000,"Departamento"
"4659","n864nlUm4dLTRZSnnmiTNA==","Palermo",2,1,49,43,143000,"Departamento"
"4660","coa+byjsbZPnGqGBY5UXrw==","Palermo",2,1,41,41,92000,"Departamento"
"4661","ddBYcYnXMq30wBLfmoo1mQ==","Palermo",2,1,40,37,138000,"Departamento"
"4662","sDdR77xVfX/IDhbX5O+z5w==","Palermo",2,1,39,39,210000,"Departamento"
"4663","dNLE68Dz4P22ecfUVTKAcA==","Belgrano",2,1,43,43,115000,"Departamento"
"4664","n/JEn7bPuWaAAEl+j/fplw==","Belgrano",2,1,57,46,184781,"Departamento"
"4665","qDL7VTTalhIVlAv6ixpcCA==","Belgrano",2,1,55,55,204000,"Departamento"
"4666","5tzYPiPehOzpCgJcL7Nkeg==","Belgrano",2,1,38,37,108000,"Departamento"
"4667","YFOvlHd5BjQyIpqh+EJt0Q==","Belgrano",2,1,65,62,268000,"Departamento"
"4668","MzHemuNTptuKbPjqtVRtaA==","Congreso",2,1,44,44,99800,"Departamento"
"4669","/OpPOY3DIN+QCp26/DZ3zw==","Recoleta",2,1,48,48,235000,"Departamento"
"4670","P7y5NlFjSe63VAtsdVhYow==","Recoleta",2,1,48,48,205000,"Departamento"
"4671","j8+SpJE0KF+Q0SSxeI+PtQ==","Recoleta",2,1,48,48,195000,"Departamento"
"4672","y7Mbaw9qrvLnKo6nTZov4A==","Recoleta",2,1,48,48,220000,"Departamento"
"4673","0ueSgoOVQzPLospUjVUr/A==","Recoleta",2,1,48,48,200000,"Departamento"
"4674","a20rW+y4gr6qWO9WvCXwqg==","Recoleta",2,1,48,48,230000,"Departamento"
"4675","Z1m7bq/9j/vLfSu8zDlhWw==","Recoleta",2,1,48,48,245000,"Departamento"
"4676","ikGKBIzytnLh1GGO4MroIQ==","Recoleta",2,1,48,48,210000,"Departamento"
"4677","NYdodniaWOfl0zrliBNnSg==","Recoleta",2,1,48,48,225000,"Departamento"
"4678","uwT8FNS7G8oUsSQpGPNFnQ==","Balvanera",2,1,48,48,91500,"Departamento"
"4679","IVd93yiw/k+jjoqZgZ0Qzw==","Balvanera",2,1,40,40,89900,"Departamento"
"4680","mD2Q8MuT0Y7/jyMHNWGdVQ==","Caballito",2,1,34,34,89900,"Departamento"
"4681","th4Kn/jqcYrVEBD+UtmhcQ==","Caballito",2,1,48,48,133000,"Departamento"
"4682","0o8LBh8AxRq5wdByNsb4vQ==","Caballito",2,1,42,42,115000,"Departamento"
"4683","OeKRrsy17+lLHwo+lhKJ8Q==","Caballito",2,1,52,44,145000,"Departamento"
"4684","m0P2GuCH/pTnWYFPaWcnVg==","Caballito",2,1,62,55,120000,"Departamento"
"4685","f95L46NyFV1/jvWdFDdwZQ==","Caballito",2,1,31,27,72000,"Departamento"
"4686","6adRAETbdB+Yuy+3Nfn3bg==","Chacarita",2,1,51,47,129800,"Departamento"
"4687","oev5zAyFGREpWMPzhRJ10g==","Mataderos",2,2,60,53,128000,"Departamento"
"4688","dyOTj7o0haZt5cp9NpBNoQ==","Monserrat",2,1,46,46,90000,"Departamento"
"4689","ANIdmXmDX0RvQDistJ7/TA==","San Telmo",2,1,55,55,120000,"Departamento"
"4690","ooIB8qVMDM3il6oRaVdAdA==","Colegiales",2,1,35,35,99000,"Departamento"
"4691","vxXUlZE1u9hJHw7akFmcrA==","Colegiales",2,1,48,48,149000,"Departamento"
"4692","aDVPYNLdkaqAW1kYR1USeg==","Colegiales",2,1,34,34,92800,"Departamento"
"4693","WyKLI7tEV9H0+ZfRnSLboA==","Villa Luro",2,1,50,44,150000,"Departamento"
"4694","C9gbc7a+MPdQrxNRwBAk3A==","Villa Real",2,1,50,45,150000,"Departamento"
"4695","U1MHCBKSAebsSYuK9hEF7w==","Villa Real",2,1,48,42,139900,"Departamento"
"4696","SMV4Sr0eGnYK2C61afmxYA==","Barrio Norte",2,1,46,42,145000,"Departamento"
"4697","EOXL/sH0nzNYr5kvrU3yVw==","Barrio Norte",2,1,39,39,132000,"Departamento"
"4698","eA4I1oR/cUkllwZKPIH2KQ==","Barrio Norte",2,1,55,48,185000,"Departamento"
"4699","GRiMGgLPRgq+e4hr5UPzBA==","Monte Castro",2,1,50,44,147000,"Departamento"
"4700","VGyAwSq8CShndzpcOrJ3IA==","San Nicolás",2,1,29,29,79900,"Departamento"
"4701","sgfJw8os2N2Vk09K1pdslg==","Villa Crespo",2,1,47,42,138084,"Departamento"
"4702","WMJBd+H2GEt75VCzyP2Lig==","Villa Crespo",2,1,33,33,89900,"Departamento"
"4703","IPSwOJ0j8e9sZ5tNRmxwTQ==","Villa Crespo",2,1,49,39,82000,"Departamento"
"4704","x0cP1mBXLzjlFZ/inWt1/g==","Puerto Madero",2,1,83,83,420000,"Departamento"
"4705","7jnGbknM+wqG9zwpD1KIsw==","Puerto Madero",2,1,78,73,470000,"Departamento"
"4706","/avReszBAuG/k0QPpHUQpQ==","Villa Urquiza",2,1,55,55,185000,"Departamento"
"4707","9cDuYj24kjEStELfWcHRmw==","Villa Urquiza",2,1,56,49,160000,"Departamento"
"4708","xiULuiGXsSG+qPEVHRaOww==","Villa Urquiza",2,1,39,37,110000,"Departamento"
"4709","adcyahsyOvQHFM+u1BCoew==","Parque Centenario",2,1,47,47,140000,"Departamento"
"4710","QOrjyDJy5eYg2M+M1pw0Nw==","Almagro",3,1,39,39,103000,"PH"
"4711","URJf899jnT1Yfs2drm82IA==","Almagro",3,1,77,77,180000,"PH"
"4712","fDwb8zvHjFHlRhIDt0HeIg==","Floresta",3,2,125,95,189900,"PH"
"4713","bZmu76wPLfn2UnC9gfrJlA==","Saavedra",3,1,120,80,235000,"PH"
"4714","T/J0KlhmYVMgS4HAMGLK1Q==","Balvanera",3,2,80,68,129000,"PH"
"4715","zQGcAGm1xyR5Y9cEl09Fvw==","Balvanera",3,2,66,66,165000,"PH"
"4716","rw9oYttLVYIDRMGwcwMOVQ==","Caballito",3,1,72,72,130000,"PH"
"4717","WxP6WeyEXtsX1dhhVx8/1Q==","Agronomía",3,1,60,60,125000,"PH"
"4718","p2WpVIEBAlM3k8t/F/g9sA==","Villa Crespo",3,1,80,68,180000,"PH"
"4719","IA1Pxqj3MsIVb5ObUeuQuQ==","Villa Devoto",3,1,138,118,239000,"PH"
"4720","M5WpyXKT1Dlw0jr+vZUm7A==","Villa del Parque",3,1,122,122,185000,"PH"
"4721","yzk8tmUvKm9FKEid15KS/w==","Flores",3,1,74,72,130000,"Casa"
"4722","LRLqwJcWRuHaoU8W9tnj0g==","Once",3,2,100,91,205000,"Departamento"
"4723","ix3g70OPVTkUAh2LRWSh3w==","Flores",3,2,118,100,290000,"Departamento"
"4724","1tHju30oiER75x92UstpwQ==","Nuñez",3,1,62,62,219000,"Departamento"
"4725","v98aaGKPJ9+p/prz4pgRmA==","Retiro",3,3,145,145,535000,"Departamento"
"4726","ak1Q0mQSg2rmZXHIcWA2mQ==","Almagro",3,1,54,54,145000,"Departamento"
"4727","lfpmoFTa+G3fWSeVCcb1tg==","Almagro",3,1,89,74,195000,"Departamento"
"4728","GG+UJLWfs2JP1jc+9GPizw==","Almagro",3,1,85,60,210000,"Departamento"
"4729","pWvriNvFBvnQXAc4gHoeqA==","Almagro",3,1,59,56,169000,"Departamento"
"4730","R53G9m0r1MOgmiSjYCjLqw==","Almagro",3,2,78,70,184000,"Departamento"
"4731","5JQ2hWZF+3QcnENgsxMquQ==","Almagro",3,1,83,80,240000,"Departamento"
"4732","QSSDEOqOnYxB+rlnGPzLgg==","Almagro",3,2,70,66,178000,"Departamento"
"4733","kmL3aUqMxsY5ekCMZy9yFg==","Almagro",3,1,99,99,240000,"Departamento"
"4734","v+Fxqt7AZzpbiZExMf+igg==","Palermo",3,1,46,46,125000,"Departamento"
"4735","vJf4ix+2vCWRAfJvOthmxQ==","Palermo",3,2,125,120,450000,"Departamento"
"4736","gKm2NFv01ufHe3HDLwTA8Q==","Palermo",3,2,73,69,169500,"Departamento"
"4737","XNRO/2LBC5RcluYScVOqpA==","Palermo",3,2,73,69,169500,"Departamento"
"4738","zVyjSyv4tLwmt38m4x/mew==","Palermo",3,1,47,47,168000,"Departamento"
"4739","MgJYJZEno7+dsVzP6RNMCw==","Palermo",3,1,67,67,189000,"Departamento"
"4740","GuSUndsy6JtBDfE1dKpCYg==","Palermo",3,2,90,90,480000,"Departamento"
"4741","0+AmIbjXN+0iD07U6ygnzw==","Belgrano",3,2,109,100,330000,"Departamento"
"4742","ovE1nKIGvoTKVRvBytrZUg==","Belgrano",3,1,54,54,179000,"Departamento"
"4743","mjOJbCN5dd5u3TkrjBlnoQ==","Belgrano",3,1,68,68,290000,"Departamento"
"4744","cHZVFbwnlqSnTLl6WlCOZQ==","Belgrano",3,2,70,70,163000,"Departamento"
"4745","cPZG1XOwCG3Cj9lifW2UTA==","Belgrano",3,1,66,60,300000,"Departamento"
"4746","iqz62SoMlBgeE4KK295b+w==","Floresta",3,2,87,75,173000,"Departamento"
"4747","7hDt4Y5Tr7E2wF9LrNK0Ig==","Floresta",3,1,57,57,130000,"Departamento"
"4748","WXn45I0LVQBgjQUWOaaRzg==","Paternal",3,1,63,58,130000,"Departamento"
"4749","dP+QdlPr4x4NqxHjpEes5Q==","Recoleta",3,2,119,108,345000,"Departamento"
"4750","4+pwERml7l/4oy7AQKIvxA==","Recoleta",3,1,79,72,259000,"Departamento"
"4751","n6B8YRpjDBH8Rl1fvAtCiQ==","Recoleta",3,2,103,98,340000,"Departamento"
"4752","6SH3hNhaM2A6qEwc3t5RtA==","Balvanera",3,1,56,56,109500,"Departamento"
"4753","1kgZWiSy37tAPDHBalMz7Q==","Balvanera",3,1,54,52,96000,"Departamento"
"4754","i8i9i3/t1//pzNxWdUag2g==","Balvanera",3,1,56,53,98000,"Departamento"
"4755","+NOyBhiO+KpImHmtkKGqOQ==","Mataderos",3,2,70,63,160000,"Departamento"
"4756","9YjhnHvJyDAXLeV3USVOCw==","Mataderos",3,2,119,60,205000,"Departamento"
"4757","WdaAk/ySN+eDAJHd75I/kA==","Mataderos",3,1,42,40,87000,"Departamento"
"4758","yC1M8WO+mJWWkjVH4pHDCg==","Villa Luro",3,1,60,60,155000,"Departamento"
"4759","PZEhNnOfLE9jEJ7Hnw8l8w==","Parque Chas",3,2,65,60,218000,"Departamento"
"4760","k7yzwKB1pOz7B+AWvT9bFQ==","Barrio Norte",3,1,103,90,370000,"Departamento"
"4761","ycuNDZXaR83UEzBO29Uy0A==","Barrio Norte",3,1,56,53,169900,"Departamento"
"4762","UClK26i6pNynz4NpFRP20A==","Barrio Norte",3,1,85,78,320000,"Departamento"
"4763","KzjnCOFSvNo76mPJk9YuMA==","Barrio Norte",3,1,64,50,145000,"Departamento"
"4764","J99N3/1NiWRIzHhLSUxyVQ==","Las Cañitas",3,1,64,64,225000,"Departamento"
"4765","b1OIpAC4JIvyDpv/Q/yJJg==","Monte Castro",3,1,78,78,134900,"Departamento"
"4766","yXZVj7xeS85DfZ3NfmMSSw==","Monte Castro",3,2,62,62,126000,"Departamento"
"4767","mD1PLoXKSeLzgmS6uEh3ag==","Villa Crespo",3,1,56,52,145000,"Departamento"
"4768","0q0TG+lNR/R2aDgKNW/i/g==","Villa Crespo",3,1,44,41,127000,"Departamento"
"4769","JL/xp89B0LXxvXv4NiYZNA==","Villa Urquiza",3,2,145,86,360000,"Departamento"
"4770","wn8+Sd9B4YwUvWe2F0XQKQ==","Villa Urquiza",3,1,64,58,200000,"Departamento"
"4771","Do8XQOXGJzrkGw1505YwvQ==","Parque Patricios",3,1,56,56,107800,"Departamento"
"4772","59ECGruMTr5bYzYa7aI2+g==","Villa del Parque",3,1,119,67,252127,"Departamento"
"4773","mKfmdSHKmy/vlfCmR8n/Rw==","Parque Avellaneda",3,1,57,57,90000,"Departamento"
"4774","7tT17xD4j9sdwrBzSjyRiQ==","Almagro",4,2,102,102,255000,"PH"
"4775","xHVAAZIjAj/jiobhXJ/Eww==","Palermo",4,3,129,129,379000,"PH"
"4776","U2qQkBa1gV6GgyDsRxKIIQ==","Floresta",4,1,230,210,270000,"PH"
"4777","ToXIf+Tw0yJGrscoMwY3XQ==","Caballito",4,2,106,106,140000,"PH"
"4778","5DiXnmi6lqb7PfHD3NqJnw==","Colegiales",4,2,171,112,285000,"PH"
"4779","kedChOZ2KEREEjrtBG4EMw==","Villa Devoto",4,2,118,118,245000,"PH"
"4780","mDC+togI6y1saWc0jsNrDg==","Boedo",4,2,106,83,225000,"Casa"
"4781","n6S4KcxhkDvymSQE5Xm4Bw==","Flores",4,2,153,153,240000,"Casa"
"4782","2UmFyVbKmGSu5/PAuDzQHw==","Liniers",4,1,200,200,295000,"Casa"
"4783","610DprMC1LTRVMVEYNRbKA==","Paternal",4,2,100,100,260000,"Casa"
"4784","YbTeSFWMKdTDWzhO7pQg1g==","Saavedra",4,1,87,87,260000,"Casa"
"4785","8U8C1x0bzs7W3X6DTm0C1Q==","Balvanera",4,2,264,212,320000,"Casa"
"4786","zo0BKKsywCb2H3Of9MfG1Q==","Parque Chas",4,1,191,191,330000,"Casa"
"4787","9iMVOm+HXIrEFcEKbmOY7Q==","Parque Avellaneda",4,1,260,260,185000,"Casa"
"4788","VJAMd2Hci69W1rGL6JXPHg==","Abasto",4,1,78,73,220000,"Departamento"
"4789","zSLyVwB6XCkRJ3sj+z5HuQ==","Flores",4,3,118,100,350000,"Departamento"
"4790","Trk4IS/K24b1tM/7Z6Stog==","Nuñez",4,2,100,90,358000,"Departamento"
"4791","FFddcq8LGum9v2ZBOcrAHw==","Nuñez",4,2,128,118,495000,"Departamento"
"4792","l9bHZ2Fgi48hgNEVCGgCIg==","Palermo",4,2,150,122,449000,"Departamento"
"4793","wwwMOPPd467oP4BTUQl2aw==","Palermo",4,2,125,120,450000,"Departamento"
"4794","rJ5TJi4hx1tJvKi24Y5slQ==","Palermo",4,1,111,111,290000,"Departamento"
"4795","PN7lK2LIVMOPrwtXk7HwJg==","Belgrano",4,3,200,200,590000,"Departamento"
"4796","sXSxajAh/XAYoQ6Uf5uHUw==","Belgrano",4,1,206,127,395000,"Departamento"
"4797","GUSFFPpmudc9ppF/2L2l6w==","Belgrano",4,3,107,105,498000,"Departamento"
"4798","JZWXMY8KWAk+LAyPGeRakg==","Belgrano",4,3,182,163,695000,"Departamento"
"4799","SM7x6Z0CFcvU7/j/0AFtsg==","Belgrano",4,1,100,100,338000,"Departamento"
"4800","vdpKVpDTHcq7a+Fj3mrhVA==","Belgrano",4,3,121,116,395000,"Departamento"
"4801","DMUyYo4prre0Pqz4uVdUgQ==","Belgrano",4,2,169,169,285000,"Departamento"
"4802","3Yw6v6Q4vbeBRINBUdulGQ==","Belgrano",4,2,180,109,440000,"Departamento"
"4803","ZqVb0XXbJ9TX4Ilkh0Zd9g==","Recoleta",4,2,149,149,416000,"Departamento"
"4804","1z/ac/oo1+QCN/Q9krPE5A==","Recoleta",4,1,78,78,245000,"Departamento"
"4805","5dIzzd4JczPocSWJcTAFXA==","Recoleta",4,3,170,155,500000,"Departamento"
"4806","ksdscVDOR1v3i5YfRQgVhQ==","Recoleta",4,3,195,195,650000,"Departamento"
"4807","NCZLk+J9Rn2ES3sZJDK6TA==","Recoleta",4,2,112,112,470000,"Departamento"
"4808","G6Tqs7eV4yBWfS+qDyhMrw==","Balvanera",4,2,136,92,260000,"Departamento"
"4809","zzV+U2B7FMNDIjwxktAvLw==","Balvanera",4,1,56,54,143000,"Departamento"
"4810","08zN3rkccQBGDZrjKsgMHw==","Caballito",4,2,90,90,290000,"Departamento"
"4811","juvxnjj2NPSTgECNT9862Q==","Caballito",4,4,160,148,420000,"Departamento"
"4812","doOsxQvP15AS/ayKNbQdJw==","Barrio Norte",4,2,160,160,490000,"Departamento"
"4813","ZHa5DmF+ShQGs0JKV/36ng==","San Nicolás",4,2,59,59,110000,"Departamento"
"4814","HeAOad183qrkL0R7zJOv3w==","Villa Crespo",4,2,131,123,490000,"Departamento"
"4815","GmefQKCi1ymcHR/UZDad7g==","Villa del Parque",4,1,104,93,214500,"Departamento"
"4816","Ew+lTpl28YBQS3cgPplThA==","Paternal",5,2,149,149,270000,"PH"
"4817","eS5wsmuxxnIJcVuutcrNiw==","Monte Castro",5,2,176,139,252000,"PH"
"4818","6uBt5Z6b3AssPjEunVfd3g==","Villa Real",5,2,247,156,420000,"Casa"
"4819","s6IVp36mI4TeY9AgnPVTTQ==","Villa Devoto",5,2,247,156,420000,"Casa"
"4820","6P7amRAeIz9yLXZcHWhp8Q==","Flores",5,3,234,234,335000,"Departamento"
"4821","2o2tTkS0UbA1IySVJjxecA==","Retiro",5,2,180,162,520000,"Departamento"
"4822","4542QrxeogtPqf4nJRisuQ==","Recoleta",5,3,199,152,465000,"Departamento"
"4823","ohIJuGGazyyKumf/lUS+8Q==","Caballito",5,4,170,160,370000,"Departamento"
"4824","xdOWCVs+V/q0oN6K9IwhdQ==","San Telmo",5,2,243,243,600000,"Departamento"
"4825","85vNejbALa8G8CQH+1gFSA==","Agronomía",6,2,313,250,360000,"PH"
"4826","1JVoujw/2VZyCDGrWfXwKw==","Villa Crespo",6,2,240,190,253000,"PH"
"4827","b3Ovyamw/3/yK43EnWRL/Q==","Parque Patricios",6,2,168,122,195000,"PH"
"4828","wLqi+BB/PSo4S2k9pgPrnA==","Villa Devoto",6,3,234,220,450000,"Casa"
"4829","Kc0lyG36kF6eALNtkgda5Q==","Once",7,2,190,190,260000,"PH"
"4830","GGLTbjed3I46J9meWXBCSQ==","Villa Crespo",8,1,140,140,180000,"Departamento"
"4831","fny56f4Jc3o1bPU98C6mmQ==","Las Cañitas",1,1,40,28,84900,"PH"
"4832","eqA2z+N0OiXOBDk5OrjJ7g==","Villa Devoto",1,1,86,55,135000,"Casa"
"4833","8udReGXHIZV0758Hk30hAg==","Flores",1,1,36,32,99500,"Departamento"
"4834","FoQUOx8CX8ahubgsJdYoQA==","Flores",1,1,38,34,104000,"Departamento"
"4835","p/ojAt2e01lvqMFaxZHBFQ==","Flores",1,1,38,34,98280,"Departamento"
"4836","R2f9x2B8uLbwCThlynsfRg==","Flores",1,1,38,32,95000,"Departamento"
"4837","sMj+0Ca7mj2SI6PFlryKOw==","Flores",1,1,40,35,102000,"Departamento"
"4838","dg2Pi/cnY5dzL93oeLiDjg==","Flores",1,1,37,32,95280,"Departamento"
"4839","nUjzKcPoHrhDmbLIzcNNjw==","Flores",1,1,40,35,108000,"Departamento"
"4840","DcuOCxq1KeTc5/rW/5xbSA==","Flores",1,1,38,32,105000,"Departamento"
"4841","fBDSVb+F++t7R3hxkVe1Ag==","Flores",1,1,38,32,99000,"Departamento"
"4842","KDYBfMHb8rsKfkrhWV1Wng==","Flores",1,1,38,32,100000,"Departamento"
"4843","tYJ6yjGvsMpwauygYY8V9g==","Retiro",1,1,30,30,90000,"Departamento"
"4844","ldOPL+0/V5g0OGdc6oswHw==","Almagro",1,1,39,36,83000,"Departamento"
"4845","8/1n6pyMvcH/gTQnVshesg==","Palermo",1,1,50,50,199000,"Departamento"
"4846","/f72X1w7zuBvkSk02l2NtQ==","Palermo",1,1,30,30,89800,"Departamento"
"4847","dMjY70ti2Ebl7Kwou0mRRw==","Palermo",1,1,39,31,115000,"Departamento"
"4848","Jtdq0kYuWZiMJYMp0G7/ig==","Palermo",1,1,35,35,120000,"Departamento"
"4849","T2k5jy9UG0rkFx4BTCCPQw==","Palermo",1,1,34,29,120000,"Departamento"
"4850","wJjigcdkdshR+FO9boPx7Q==","Palermo",1,1,40,34,100000,"Departamento"
"4851","ZJBdm4zD0vXIfud8Gbt+Qg==","Palermo",1,1,45,35,157000,"Departamento"
"4852","CzxCyKNusmZB8LZmKtuupQ==","Palermo",1,1,33,33,119000,"Departamento"
"4853","YjyF3YEekugfzNh9gvwEsQ==","Palermo",1,1,48,45,180000,"Departamento"
"4854","7kn1foYOB7RK6E1qEN0P2w==","Palermo",1,1,32,31,110000,"Departamento"
"4855","boDhvUesemOtnF11neJzVw==","Palermo",1,1,40,40,114000,"Departamento"
"4856","Ow09jWwRS7V9e9wr3E2qGA==","Palermo",1,1,35,32,120000,"Departamento"
"4857","Qd9wxwHXZ/FRAdOkhfsvyA==","Palermo",1,1,35,35,119000,"Departamento"
"4858","5UBxinpifJ3i/T0Rdmc4Iw==","Palermo",1,1,52,49,145600,"Departamento"
"4859","jvfKsrM3qb2gSDKmWrZlKA==","Palermo",1,1,34,29,120000,"Departamento"
"4860","dFXvMG6UbGalbQ/qHxpAKg==","Palermo",1,1,52,49,140000,"Departamento"
"4861","JDOVVzFN9taMEQKcOihduA==","Belgrano",1,1,40,35,145000,"Departamento"
"4862","dCjxJQt8Dba5a58y1ejnpA==","Belgrano",1,1,41,37,150000,"Departamento"
"4863","L2vS/RMbojRalFNMKiOcKQ==","Belgrano",1,1,35,29,150000,"Departamento"
"4864","MbFxWzUjnBsFm1d1G2jXQA==","Belgrano",1,1,46,38,150000,"Departamento"
